Student_Name,College_Name,Stream,Year_of_Study,AI_Tools_Used,Daily_Usage_Hours,Use_Cases,Trust_in_AI_Tools,Impact_on_Grades,Do_Professors_Allow_Use,Preferred_AI_Tool,Awareness_Level,Willing_to_Pay_for_Access,State,Device_Used,Internet_Access,Primary_AI_Tool,Num_AI_Tools_Used,Academic_Use_Flag,Usage_Bucket
Myra,Centurion University Of Technology And Management,Medical,1,Copilot,2.3,Content Writing,4,-3,True,ChatGPT,6,True,Unknown,Tablet,Medium,Copilot,1,False,Medium (1-3h)
Aadhya,Centurion University Of Technology And Management,Medical,1,Copilot,2.3,Content Writing,4,-3,True,ChatGPT,6,True,Unknown,Tablet,Poor,Copilot,1,False,Medium (1-3h)
Riya,Centurion University Of Technology And Management,Medical,1,Copilot,2.3,Content Writing,4,-3,True,ChatGPT,6,True,Unknown,Tablet,Poor,Copilot,1,False,Medium (1-3h)
Pari,St. Thomas College Of Engineering And Technology-,Engineering,4,"ChatGPT, Gemini, Copilot",3.8,Learning new topics,5,1,True,Copilot,1,False,Unknown,Laptop,Medium,ChatGPT,3,True,High (3h+)
Anika,Christian College Of Engineering And Technology,Engineering,2,Copilot,2.7,"MCQ Practice, Projects",4,-2,True,Other,8,False,Unknown,Laptop,Medium,Copilot,1,False,Medium (1-3h)
Ira,O. P. Jindal Global University,Law,4,Gemini,1.4,Content Writing,2,1,False,Gemini,5,False,Unknown,Mobile,High,Gemini,1,False,Medium (1-3h)
Meera,"Vels Institute Of Science, Technology & Advanced",Medical,4,Gemini,2.5,"Assignments, Coding Help",5,-1,False,Copilot,9,True,Unknown,Mobile,Poor,Gemini,1,True,Medium (1-3h)
Saanvi,Amity Global Business School,Management,2,ChatGPT,2.6,"Assignments, Coding Help",1,3,True,ChatGPT,9,False,Unknown,Tablet,Medium,ChatGPT,1,True,Medium (1-3h)
Navya,Amity Global Business School,Management,2,ChatGPT,2.6,"Assignments, Coding Help",1,3,True,ChatGPT,9,False,Unknown,Tablet,Poor,ChatGPT,1,True,Medium (1-3h)
Aarohi,Amity Global Business School,Management,2,ChatGPT,2.6,"Assignments, Coding Help",1,3,True,ChatGPT,9,True,Unknown,Tablet,Poor,ChatGPT,1,True,Medium (1-3h)
Prisha,Amity Global Business School,Management,2,ChatGPT,2.6,"Assignments, Coding Help",1,3,True,ChatGPT,9,True,Unknown,Tablet,Poor,ChatGPT,1,True,Medium (1-3h)
Ishita,Amity Global Business School,Management,2,ChatGPT,2.6,"Assignments, Coding Help",1,3,True,ChatGPT,9,True,Unknown,Tablet,Poor,ChatGPT,1,True,Medium (1-3h)
Rakhi,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,False,Unknown,Mobile,Poor,Copilot,1,True,Medium (1-3h)
Ramya,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,True,Unknown,Mobile,Medium,Copilot,1,True,Medium (1-3h)
Sneha,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,False,Unknown,Mobile,High,Copilot,1,True,Medium (1-3h)
Divya,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,True,Unknown,Mobile,Poor,Copilot,1,True,Medium (1-3h)
Neha,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,True,Unknown,Mobile,Medium,Copilot,1,True,Medium (1-3h)
Pooja,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,False,Unknown,Mobile,Medium,Copilot,1,True,Medium (1-3h)
Kavya,Institute Of Hotel Management Catering Technology And,Hotel-Management,2,Copilot,1.9,"Assignments, Coding Help",5,1,True,ChatGPT,10,True,Unknown,Mobile,Poor,Copilot,1,True,Medium (1-3h)
Aishwarya,"Presidency University, School Of Management, Bangalore",Management,2,"ChatGPT, Gemini, Copilot",3.8,Learning new topics,4,2,False,ChatGPT,5,False,Unknown,Laptop,Medium,ChatGPT,3,True,High (3h+)
Shreya,Horticultural College And Research Institute,Agriculture,1,"ChatGPT, Gemini, Copilot",1.6,"Exam Prep, Notes",3,2,False,Other,7,False,Unknown,Mobile,Medium,ChatGPT,3,False,Medium (1-3h)
Nandini,Indian Institute Of Space Science And Technology,Engineering,3,"Gemini, Midjourney",3.4,"MCQ Practice, Projects",2,-3,False,Other,7,True,Unknown,Laptop,Medium,Gemini,2,False,High (3h+)
Aarav,Tilka Manjhi Bhagalpur University,Commerce,3,"ChatGPT, Gemini, Copilot",2.2,Content Writing,5,3,False,Copilot,7,False,Unknown,Laptop,High,ChatGPT,3,False,Medium (1-3h)
Vivaan,"Shri Shikshayatan College, Kolkata",Commerce,4,"ChatGPT, Gemini, Copilot",1.9,Content Writing,1,0,False,Gemini,6,False,Unknown,Tablet,Medium,ChatGPT,3,False,Medium (1-3h)
Aditya,"Iikm Business School, Chennai",Management,3,ChatGPT,2.6,"MCQ Practice, Projects",5,-3,True,Copilot,5,False,Unknown,Laptop,Medium,ChatGPT,1,False,Medium (1-3h)
Vihaan,"Amity University, Mumbai",Engineering,2,"ChatGPT, Copilot",2.8,"Doubt Solving, Resume Writing",1,-2,False,Other,1,True,Unknown,Mobile,Medium,ChatGPT,2,False,Medium (1-3h)
Arjun,Sri Guru Ram Das Institute Of Dental,Medical,4,"Gemini, Midjourney",2.8,Content Writing,4,-1,False,Copilot,7,False,Unknown,Tablet,Poor,Gemini,2,False,Medium (1-3h)
Sai,K L University,Arts,2,ChatGPT,2.7,"Exam Prep, Notes",4,1,False,Copilot,10,False,Unknown,Laptop,Poor,ChatGPT,1,False,Medium (1-3h)
Reyansh,Garden City University,Hotel-Management,3,"ChatGPT, Gemini, Copilot",1.3,Learning new topics,2,-2,True,Gemini,6,True,Unknown,Mobile,Poor,ChatGPT,3,True,Medium (1-3h)
Ayaan,Institute Of Management Study,Hotel-Management,4,"ChatGPT, Copilot",3.7,"Exam Prep, Notes",5,-2,True,Copilot,9,False,Unknown,Mobile,Poor,ChatGPT,2,False,High (3h+)
Krishna,Sun International Institute For Tourism & Management-,Hotel-Management,2,"ChatGPT, Gemini, Copilot",2.5,"Exam Prep, Notes",2,3,False,ChatGPT,8,True,Unknown,Mobile,Medium,ChatGPT,3,False,Medium (1-3h)
Ishaan,"Directorate Of Distance Education, University Of Kashmir,",Commerce,4,Gemini,0.8,"Exam Prep, Notes",3,2,True,ChatGPT,8,True,Unknown,Laptop,Medium,Gemini,1,False,Low (<1h)
Rudra,"Lal Bahadur Shastri Government Degree College, Shimla",Commerce,4,"Gemini, Midjourney",3.8,Content Writing,1,1,False,Gemini,6,True,Unknown,Laptop,Medium,Gemini,2,False,High (3h+)
Dhruv,Punjab Engineering College University Of Technology,Science,3,"ChatGPT, Copilot",4.1,"Assignments, Coding Help",2,-2,True,ChatGPT,2,True,Unknown,Laptop,Medium,ChatGPT,2,True,High (3h+)
Kabir,Punjab Engineering College University Of Technology,Science,3,"ChatGPT, Copilot",4.1,"Assignments, Coding Help",2,-2,True,ChatGPT,2,True,Unknown,Laptop,Medium,ChatGPT,2,True,High (3h+)
Atharv,Punjab Engineering College University Of Technology,Science,3,"ChatGPT, Copilot",4.1,"Assignments, Coding Help",2,-2,True,ChatGPT,2,False,Unknown,Laptop,Medium,ChatGPT,2,True,High (3h+)
Om,"Vinayakrao Patil Mahavidyalaya, Aurangabad",Arts,2,"Gemini, Midjourney",1.5,Learning new topics,2,3,False,ChatGPT,9,True,Unknown,Tablet,Medium,Gemini,2,True,Medium (1-3h)
Anaya,Srm Institute Of Technology,Agriculture,2,"ChatGPT, Gemini, Copilot",3.4,"Exam Prep, Notes",5,2,True,Gemini,4,False,Unknown,Laptop,Medium,ChatGPT,3,False,High (3h+)
Siya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Medium,ChatGPT,2,False,Low (<1h)
Diya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Myra,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Aadhya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Medium,ChatGPT,2,False,Low (<1h)
Riya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Pari,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Anika,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,Medium,ChatGPT,2,False,Low (<1h)
Ira,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Meera,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Saanvi,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Navya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Aarohi,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Medium,ChatGPT,2,False,Low (<1h)
Prisha,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Medium,ChatGPT,2,False,Low (<1h)
Ishita,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Rakhi,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Ramya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,True,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Sneha,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,High,ChatGPT,2,False,Low (<1h)
Divya,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Neha,Indian Institute Of Management,Management,1,"ChatGPT, Copilot",0.6,"MCQ Practice, Projects",5,2,True,Copilot,9,False,Unknown,Laptop,Poor,ChatGPT,2,False,Low (<1h)
Pooja,Andhra University,Law,1,ChatGPT,1.6,"Doubt Solving, Resume Writing",3,-2,False,Other,9,True,Unknown,Tablet,Poor,ChatGPT,1,False,Medium (1-3h)
Kavya,Chandigarh Institute Of Hotel Management And Catering,Hotel-Management,2,"ChatGPT, Copilot",2.0,Learning new topics,3,0,False,ChatGPT,9,False,Unknown,Mobile,Medium,ChatGPT,2,True,Medium (1-3h)
Aishwarya,Chandigarh Institute Of Hotel Management And Catering,Hotel-Management,2,"ChatGPT, Copilot",2.0,Learning new topics,3,0,False,ChatGPT,9,True,Unknown,Mobile,Poor,ChatGPT,2,True,Medium (1-3h)
Shreya,Chandigarh Institute Of Hotel Management And Catering,Hotel-Management,2,"ChatGPT, Copilot",2.0,Learning new topics,3,0,False,ChatGPT,9,True,Unknown,Mobile,High,ChatGPT,2,True,Medium (1-3h)
Nandini,Osmania Medical College,Medical,4,"ChatGPT, Gemini, Copilot",1.2,"Exam Prep, Notes",2,-1,False,Other,7,True,Unknown,Laptop,Medium,ChatGPT,3,False,Medium (1-3h)
Aarav,Sri Venkateswara College Of Engineering And Technology,Engineering,4,"ChatGPT, Copilot",1.0,Learning new topics,3,2,True,Gemini,9,False,Unknown,Tablet,Medium,ChatGPT,2,True,Low (<1h)
Vivaan,"J.C. Bose University Of Science And Technology,",Science,1,ChatGPT,2.7,"MCQ Practice, Projects",1,1,True,Gemini,6,False,Unknown,Tablet,High,ChatGPT,1,False,Medium (1-3h)
Aditya,Maharshi Dayanand University,Arts,3,Copilot,2.2,Learning new topics,2,0,False,Copilot,6,False,Unknown,Tablet,Poor,Copilot,1,True,Medium (1-3h)
Vihaan,"Iec Group Of Institutions, Greater Noida",Hotel-Management,4,"ChatGPT, Gemini, Copilot",2.9,"MCQ Practice, Projects",1,1,True,Copilot,10,False,Unknown,Tablet,Poor,ChatGPT,3,False,Medium (1-3h)
Arjun,"Pcte Group Of Institutes, Ludhiana",Agriculture,1,"ChatGPT, Gemini, Copilot",0.8,"MCQ Practice, Projects",4,2,False,Copilot,1,False,Unknown,Laptop,Poor,ChatGPT,3,False,Low (<1h)
Sai,"St Bede'S College, Shimla",Science,1,"ChatGPT, Copilot",1.7,"Exam Prep, Notes",5,0,True,ChatGPT,1,True,Unknown,Tablet,Poor,ChatGPT,2,False,Medium (1-3h)
Reyansh,Jawaharlal Institute Of Post Graduate Medical Education And Research,Medical,4,ChatGPT,4.2,"MCQ Practice, Projects",4,3,False,Gemini,1,True,Unknown,Laptop,Medium,ChatGPT,1,False,High (3h+)
Ayaan,"Dav College, Jalandhar",Commerce,4,Gemini,3.8,"Exam Prep, Notes",3,0,True,Copilot,6,False,Unknown,Laptop,High,Gemini,1,False,High (3h+)
Krishna,Nilamber Pitamber University,Commerce,3,Gemini,2.2,"Doubt Solving, Resume Writing",3,3,False,Copilot,4,False,Unknown,Mobile,Medium,Gemini,1,False,Medium (1-3h)
Ishaan,Modern Vidya Niketan,Commerce,2,ChatGPT,1.3,"Assignments, Coding Help",4,0,True,Gemini,9,True,Unknown,Mobile,High,ChatGPT,1,True,Medium (1-3h)
Rudra,"Govt Engineering College, Bilaspur",Engineering,3,ChatGPT,3.2,"Doubt Solving, Resume Writing",1,0,False,Copilot,10,False,Unknown,Laptop,High,ChatGPT,1,False,High (3h+)
Dhruv,"Bh College, Barpeta",Commerce,1,Copilot,3.6,"MCQ Practice, Projects",1,1,True,Other,10,True,Unknown,Tablet,High,Copilot,1,False,High (3h+)
Kabir,"The Modern College, Imphal",Science,1,Gemini,2.8,"Assignments, Coding Help",5,-1,True,Other,1,True,Unknown,Laptop,Medium,Gemini,1,True,Medium (1-3h)
Atharv,"Kj Somaiya Institute Of Management, Mumbai",Management,1,"ChatGPT, Gemini, Copilot",3.1,Content Writing,3,-3,True,Other,1,True,Unknown,Laptop,Poor,ChatGPT,3,False,High (3h+)
Om,"Lnct Group Of Colleges -[Lnct], Bhopal",Medical,4,ChatGPT,2.0,Content Writing,1,-2,True,Other,7,True,Unknown,Tablet,Medium,ChatGPT,1,False,Medium (1-3h)
Anaya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Siya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Diya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Poor,ChatGPT,3,True,Medium (1-3h)
Myra,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Aadhya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Riya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Poor,ChatGPT,3,True,Medium (1-3h)
Pari,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Anika,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Ira,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Meera,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Saanvi,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Navya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Aarohi,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Prisha,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Poor,ChatGPT,3,True,Medium (1-3h)
Ishita,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Rakhi,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Ramya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,Poor,ChatGPT,3,True,Medium (1-3h)
Sneha,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Medium,ChatGPT,3,True,Medium (1-3h)
Divya,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,True,Unknown,Tablet,Poor,ChatGPT,3,True,Medium (1-3h)
Neha,Indian Institute Of Technology,Engineering,3,"ChatGPT, Gemini, Copilot",1.5,"Assignments, Coding Help",2,0,True,Other,7,False,Unknown,Tablet,High,ChatGPT,3,True,Medium (1-3h)
Pooja,"Gaya College, Gaya",Science,3,Gemini,1.2,Learning new topics,3,3,True,Gemini,7,False,Unknown,Laptop,Medium,Gemini,1,True,Medium (1-3h)
Kavya,"Cmj University, Ri-Bhoi",Management,2,"ChatGPT, Copilot",0.7,"Assignments, Coding Help",2,-2,False,Gemini,2,False,Unknown,Laptop,Poor,ChatGPT,2,True,Low (<1h)
Aishwarya,Indian Institute Of Horticultural Research,Agriculture,1,Gemini,4.2,"Exam Prep, Notes",2,0,True,Gemini,8,True,Unknown,Laptop,Poor,Gemini,1,False,High (3h+)
Shreya,"Pws College Of Arts & Commerce, Nagpur",Arts,2,"ChatGPT, Copilot",3.6,"Assignments, Coding Help",1,3,False,ChatGPT,5,False,Unknown,Mobile,Poor,ChatGPT,2,True,High (3h+)
Nandini,"Srm University, Amaravathi",Arts,2,Copilot,1.4,"Doubt Solving, Resume Writing",4,0,True,Gemini,10,False,Unknown,Laptop,Medium,Copilot,1,False,Medium (1-3h)
Aarav,Manav Bharti University,Science,2,"Gemini, Midjourney",1.6,Content Writing,1,1,True,Copilot,1,True,Unknown,Laptop,Poor,Gemini,2,False,Medium (1-3h)
Vivaan,"Medi-Caps University, Indore",Agriculture,1,"Gemini, Midjourney",0.9,"Assignments, Coding Help",2,-3,True,Other,8,False,Unknown,Laptop,Poor,Gemini,2,True,Low (<1h)
Aditya,"Indira Gandhi Technological And Medical Sciences University, Ziro",Commerce,1,"Gemini, Midjourney",0.7,"Assignments, Coding Help",3,0,True,Copilot,4,False,Unknown,Laptop,High,Gemini,2,True,Low (<1h)
Vihaan,Garware Institute Of Career Education And Development,Agriculture,2,Copilot,1.6,"Assignments, Coding Help",2,-2,True,ChatGPT,2,False,Unknown,Laptop,Medium,Copilot,1,True,Medium (1-3h)
Arjun,Malla Reddy University,Agriculture,2,"Gemini, Midjourney",2.7,"Exam Prep, Notes",5,0,True,ChatGPT,6,True,Unknown,Tablet,Medium,Gemini,2,False,Medium (1-3h)
Sai,Anugrah Memorial College,Science,3,Gemini,1.5,"Doubt Solving, Resume Writing",5,-1,True,ChatGPT,1,False,Unknown,Laptop,Medium,Gemini,1,False,Medium (1-3h)
Reyansh,"Faculty Of Management Studies, Manav Rachna International",Hotel-Management,1,"ChatGPT, Gemini, Copilot",3.0,"Exam Prep, Notes",4,3,True,Copilot,8,True,Unknown,Laptop,High,ChatGPT,3,False,Medium (1-3h)
Ayaan,"Faculty Of Management Studies, Manav Rachna International",Hotel-Management,1,"ChatGPT, Gemini, Copilot",3.0,"Exam Prep, Notes",4,3,True,Copilot,8,False,Unknown,Laptop,High,ChatGPT,3,False,Medium (1-3h)
Krishna,Rajagiri Business School,Management,3,"ChatGPT, Gemini, Copilot",1.2,Learning new topics,2,-1,False,Copilot,5,True,Unknown,Mobile,Poor,ChatGPT,3,True,Medium (1-3h)
Ishaan,Institute Of Rural Management,Management,3,ChatGPT,4.1,Learning new topics,3,1,False,Other,6,False,Unknown,Tablet,Medium,ChatGPT,1,True,High (3h+)
Rudra,Institute Of Rural Management,Management,3,ChatGPT,4.1,Learning new topics,3,1,False,Other,6,True,Unknown,Tablet,Poor,ChatGPT,1,True,High (3h+)
Dhruv,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,True,Unknown,Laptop,High,Gemini,1,True,High (3h+)
Kabir,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,True,Unknown,Laptop,Medium,Gemini,1,True,High (3h+)
Atharv,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,True,Unknown,Laptop,High,Gemini,1,True,High (3h+)
Om,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,True,Unknown,Laptop,Medium,Gemini,1,True,High (3h+)
Anaya,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,False,Unknown,Laptop,Medium,Gemini,1,True,High (3h+)
Siya,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,True,Unknown,Laptop,Poor,Gemini,1,True,High (3h+)
Diya,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,False,Unknown,Laptop,Poor,Gemini,1,True,High (3h+)
Myra,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,False,Unknown,Laptop,Poor,Gemini,1,True,High (3h+)
Aadhya,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,False,Unknown,Laptop,Medium,Gemini,1,True,High (3h+)
Riya,National Institute Of Technology,Engineering,2,Gemini,3.1,"Assignments, Coding Help",2,2,False,ChatGPT,9,False,Unknown,Laptop,High,Gemini,1,True,High (3h+)
